teks,teks_bersih,teks_processed,label,sub_kategori,sumber,text_length,word_count,exclamation_count,has_url,has_phone,has_code,uppercase_ratio,domain
Dapatkan saldo bermain sebesar Rp 125rb hanya dengan bayar Rp 75rb. Berlaku hari Senin-Kamis. Tukarkan SMS ini segera di Timezone terdekat! Promo *606#,Dapatkan saldo bermain sebesar Rp 125rb hanya dengan bayar Rp 75rb. Berlaku hari Senin-Kamis. Tukarkan SMS ini segera di Timezone terdekat! Promo *606#,dapat saldo main rp rb bayar rp rb laku senin kamis tukar sms timezone dekat promo,0,normal,yudiwbs_gist,151,23,1,0,0,0,0.07947019867549669,sms
"Dapatkan voucher Cipika Rp 100rb utk belanja kuliner, gadget, fashion, dll. Tkn *123*45# pilih Cipika, GRATIS & terbatas. Info: www.indosatooredoo.com/12345","Dapatkan voucher Cipika Rp 100rb utk belanja kuliner, gadget, fashion, dll. Tkn *123*45# pilih Cipika, GRATIS & terbatas. Info: [URL]",dapat voucher cipika rp rb belanja kuliner gadget fashion dll tkn pilih cipika gratis batas info [url],0,normal,yudiwbs_gist,156,20,0,1,0,0,0.07692307692307693,sms
"DISKON 30RIBU khusus pelanggan baru Grab di Bandung. Berlaku 3x: kode promo URANGBANDUNG. Tak usah repot jalanan macet dan susah parkir, Hayu ngeGrab we atuh!","DISKON 30RIBU khusus pelanggan baru Grab di Bandung. Berlaku 3x: kode promo URANGBANDUNG. Tak usah repot jalanan macet dan susah parkir, Hayu ngeGrab we atuh!",diskon ribu grab bandung laku kode promo urangbandung repot jalan macet susah parkir hayu ngegrab we atuh,0,normal,yudiwbs_gist,158,25,1,0,0,0,0.17721518987341772,sms
DISKON 50% kuota NELPON++ 20 MENIT ke smua operator! Cuma Rp7rb (Normal Rp14rb) dg masa aktif panjang. Balas SMS ini dgn ketik Tri. Hanya HARI INI! V712,DISKON 50% kuota NELPON++ 20 MENIT ke smua operator! Cuma Rp7rb (Normal Rp14rb) dg masa aktif panjang. Balas SMS ini dgn ketik Tri. Hanya HARI INI! V712,diskon kuota nelpon menit smua operator rp rb normal rp rb dg aktif balas sms ketik tri,0,normal,yudiwbs_gist,152,27,2,0,0,0,0.23026315789473684,sms
"DISKON 50% utk Kacamata Lengkap + Bonus Kacamata Hitam, Tunjukan SMS ini di JL Gatot Soebroto 88 T.7333812. S&amp;K Berlaku.Promo*606#","DISKON 50% utk Kacamata Lengkap + Bonus Kacamata Hitam, Tunjukan SMS ini di JL Gatot Soebroto 88 T.7333812. S&amp;K Berlaku.Promo*606#",diskon kacamata lengkap bonus kacamata hitam tunjuk sms jl gatot soebroto amp laku promo,0,normal,yudiwbs_gist,134,20,0,0,0,0,0.1791044776119403,sms
Domino's PAN PIZZA!Rotinya lebih tebal dgn keju terasa sampai pinggir! Nikmati Disc.30% dimulai Rp45.500.Kunjungi toko terdekat/telf 1500366/Klik panpizza.co.id,Domino's PAN PIZZA!Rotinya lebih tebal dgn keju terasa sampai pinggir! Nikmati Disc.30% dimulai Rp45.500.Kunjungi toko terdekat/telf 1500366/Klik panpizza.co.id,domino pan pizza roti tebal keju pinggir nikmat disc rp kunjung toko dekat telf klik panpizza co id,0,normal,yudiwbs_gist,160,18,2,0,0,0,0.09375,sms
DOUBLE kuota internet plus UNLIMITED Telpon dan SMS dengan Paket Freedom Combo dari Indosat Ooredoo. Segera hub *123# atau www.indosatooredoo.com/freedom,DOUBLE kuota internet plus UNLIMITED Telpon dan SMS dengan Paket Freedom Combo dari Indosat Ooredoo. Segera hub *123# atau [URL],double kuota internet plus unlimited telpon sms paket freedom combo indosat ooredoo hub [url],0,normal,yudiwbs_gist,153,20,0,1,0,0,0.16339869281045752,sms
Download dan rasakan serunya game-game premium pilihan hanya di *900#,Download dan rasakan serunya game-game premium pilihan hanya di *900#,download rasa seru game game premium pilih,0,normal,yudiwbs_gist,69,10,0,0,0,0,0.014492753623188406,sms
"Dptkn Free member card Larissa Aesthetic Center, disc 15% high treatment & asuransi jiwa, tiap isi ulang pulsa Rp 100rb di Galeri Indosat Jateng DIY s.d 31Des 13","Dptkn Free member card Larissa Aesthetic Center, disc 15% high treatment & asuransi jiwa, tiap isi ulang pulsa Rp 100rb di Galeri Indosat Jateng DIY s.d 31Des 13",dptkn free member card larissa aesthetic center disc high treatment asuransi jiwa isi ulang pulsa rp rb galeri indosat jateng diy des,0,normal,yudiwbs_gist,161,28,0,0,0,0,0.08074534161490683,sms
"Dptkn kesempatan raih hadiah utama mobil Alphard dg cara tukar 500 poin senyum Anda dg 1 kupon Undian s.d tgl 20Jun13,ketik Undian Jmlh Poin ke 7887(Rp25)","Dptkn kesempatan raih hadiah utama mobil Alphard dg cara tukar 500 poin senyum Anda dg 1 kupon Undian s.d tgl 20Jun13,ketik Undian Jmlh Poin ke 7887(Rp25)",dptkn sempat raih hadiah utama mobil alphard dg tukar poin senyum dg kupon undi tgl jun ketik undi jmlh poin rp,0,normal,yudiwbs_gist,154,26,0,0,0,0,0.05844155844155844,sms
Dukung rehabilitasi & pengembangan potensi anak berkebutuhan khusus di YPAC Jakarta. Mari berbagi melalui SMS Donasi dengan mengetik *123*65#,Dukung rehabilitasi & pengembangan potensi anak berkebutuhan khusus di YPAC Jakarta. Mari berbagi melalui SMS Donasi dengan mengetik *123*65#,dukung rehabilitasi kembang potensi anak butuh ypac jakarta mari bagi sms donasi etik,0,normal,yudiwbs_gist,141,19,0,0,0,0,0.07801418439716312,sms
"Flash Promo s.d 9 Agt! Ayo datangi Gallery Smartfren terdekat, DISKON 290rb dg tukar HP Smartfrenmu ke Andromax 4G LTE atau 190 utk tukar dg MiFi 4G LTE","Flash Promo s.d 9 Agt! Ayo datangi Gallery Smartfren terdekat, DISKON 290rb dg tukar HP Smartfrenmu ke Andromax 4G LTE atau 190 utk tukar dg MiFi 4G LTE",flash promo agt ayo datang gallery smartfren dekat diskon rb dg tukar hp smartfrenmu andromax lte tukar dg mifi lte,0,normal,yudiwbs_gist,152,28,1,0,0,0,0.17105263157894737,sms
"GRATIS 10GB! Bagi yg blm mengganti kartu SIM menjadi SIM 4G, tukarkan skrg di gerai IndosatOoredoo terdekat dan nikmati GRATIS 10GB di jaringan 4G.","GRATIS 10GB! Bagi yg blm mengganti kartu SIM menjadi SIM 4G, tukarkan skrg di gerai IndosatOoredoo terdekat dan nikmati GRATIS 10GB di jaringan 4G.",gratis gb yg blm ganti kartu sim sim tukar skrg gerai indosatooredoo dekat nikmat gratis gb jaring,0,normal,yudiwbs_gist,147,24,1,0,0,0,0.1836734693877551,sms
"GRATIS nelpon kemana saja, ke semua operator! Cukup beli Internet Harian 100MB seharga Rp1500. Balas SMS ini dgn ketik JS utk membeli. N092","GRATIS nelpon kemana saja, ke semua operator! Cukup beli Internet Harian 100MB seharga Rp1500. Balas SMS ini dgn ketik JS utk membeli. N092",gratis nelpon mana operator beli internet hari mb harga rp balas sms ketik js beli,0,normal,yudiwbs_gist,139,23,1,0,0,0,0.1366906474820144,sms
GRATIS Whatsapp seharian! Cukup beli Internet Harian 100MB seharga Rp1500. Balas SMS ini dgn ketik JR utk membeli. N091,GRATIS Whatsapp seharian! Cukup beli Internet Harian 100MB seharga Rp1500. Balas SMS ini dgn ketik JR utk membeli. N091,gratis whatsapp hari beli internet hari mb harga rp balas sms ketik jr beli,0,normal,yudiwbs_gist,119,19,1,0,0,0,0.16806722689075632,sms
Gunakan Grab dan nikmati 75% diskon untuk 10x bagi pengguna baru. Masukkan kode COBAGRABCAR sekarang juga dan ajak teman-temanmu keliling bandung tanp,Gunakan Grab dan nikmati 75% diskon untuk 10x bagi pengguna baru. Masukkan kode COBAGRABCAR sekarang juga dan ajak teman-temanmu keliling bandung tanp,grab nikmat diskon guna masuk kode cobagrabcar ajak teman teman keliling bandung tanp,0,normal,yudiwbs_gist,150,22,0,0,0,0,0.09333333333333334,sms
Gunakan GrabCar atau GrabTaxi & dapatkan diskon 35RIBU ke dan dari Stasiun/Bandara di Bandung. Masukkan kode promo GRABTRAVEL hingga pemakaian 30 September 2016. Hatur Nuhun.,Gunakan GrabCar atau GrabTaxi & dapatkan diskon 35RIBU ke dan dari Stasiun/Bandara di Bandung. Masukkan kode promo GRABTRAVEL hingga pemakaian 30 September 2016. Hatur Nuhun.,grabcar grabtaxi dapat diskon ribu stasiun bandara bandung masuk kode promo grabtravel pakai september hatur nuhun,0,normal,yudiwbs_gist,174,25,0,0,0,0,0.14942528735632185,sms
Gunakan TCASH untuk bayar tagihan listrik atau beli token listrik! Cukup hubungi *800# dan pilih menu pembayaran atau pembelian,Gunakan TCASH untuk bayar tagihan listrik atau beli token listrik! Cukup hubungi *800# dan pilih menu pembayaran atau pembelian,tcash bayar tagih listrik beli token listrik hubung pilih menu bayar beli,0,normal,yudiwbs_gist,127,19,1,0,0,0,0.05511811023622047,sms
"Hai Apa Kabar? Ada Bonus Meriah Cukup isi pulsa minimun Rp 5 Ribu s.d 15 November, kamu langsung dapatkan 300 MB GRATIS. Ayo isi pulsa! Bonus utk 3 hari. RL044A","Hai Apa Kabar? Ada Bonus Meriah Cukup isi pulsa minimun Rp 5 Ribu s.d 15 November, kamu langsung dapatkan 300 MB GRATIS. Ayo isi pulsa! Bonus utk 3 hari. RL044A",kabar bonus riah isi pulsa minimun rp ribu november dapat mb gratis ayo isi pulsa bonus rl,0,normal,yudiwbs_gist,160,30,1,0,0,0,0.14375,sms
"Hallo Bro, beli koin games pakai pulsamu yuk, mudah banget loh sob, cek http://tsel.me/jajanonline","Hallo Bro, beli koin games pakai pulsamu yuk, mudah banget loh sob, cek [URL]",bro beli koin games pakai pulsa yuk mudah banget loh sob cek [url],0,normal,yudiwbs_gist,98,14,0,1,0,0,0.02040816326530612,sms
"Hallo urang minang, ado sticker rancak di Group Line Urang Kampuang MINANG GUY, beli pake pulsa Telkomsel","Hallo urang minang, ado sticker rancak di Group Line Urang Kampuang MINANG GUY, beli pake pulsa Telkomsel",urang mang ado sticker rancak group line urang kampuang mang guy beli pake pulsa telkomsel,0,normal,yudiwbs_gist,105,17,0,0,0,0,0.14285714285714285,sms
Hanya HARI INI!!! Cuma dengan seribu kamu langsung dapat 200 MB untuk 3 hari. Cukup balas SMS ini dengan ketik yA4. Buruan beli sekrang TL049B,Hanya HARI INI!!! Cuma dengan seribu kamu langsung dapat 200 MB untuk 3 hari. Cukup balas SMS ini dengan ketik yA4. Buruan beli sekrang TL049B,ribu mb balas sms ketik buru beli sekrang tl,0,normal,yudiwbs_gist,142,25,3,0,0,0,0.14084507042253522,sms
Hari ini! BRONET 24Jam 3GB 60hr Rp31900 dan BRONETSpecial 6GB 60hr (3GB 24Jam+3GB 00-06) Rp34900 di *123*888# SEGERA aktifkan paketnya sekarang!! Info838 LD300,Hari ini! BRONET 24Jam 3GB 60hr Rp31900 dan BRONETSpecial 6GB 60hr (3GB 24Jam+3GB 00-06) Rp34900 di *123*888# SEGERA aktifkan paketnya sekarang!! Info838 LD300,bronet jam gb hr rp bronetspecial gb hr gb jam gb rp aktif paket info ld,0,normal,yudiwbs_gist,159,23,3,0,0,0,0.22012578616352202,sms
Hari ini!! BRONET Special 4GB (2GB 24Jam+2GB 00-06) 60hr Rp24900 dan BRONET 24Jam 1GB 60hr Rp10900. AYO SEGERA aktifkan paket kamu di *123*888#. Info838 LD309,Hari ini!! BRONET Special 4GB (2GB 24Jam+2GB 00-06) 60hr Rp24900 dan BRONET 24Jam 1GB 60hr Rp10900. AYO SEGERA aktifkan paket kamu di *123*888#. Info838 LD309,bronet special gb gb jam gb hr rp bronet jam gb hr rp ayo aktif paket info ld,0,normal,yudiwbs_gist,158,25,2,0,0,0,0.24050632911392406,sms
Hari Rabu saatnya blanja di blanja.com & Nikmati diskon spesial untuk transaksi dengan TCASH! S&K Berlaku. Klik blj.co/tcashrabu,Hari Rabu saatnya blanja di blanja.com & Nikmati diskon spesial untuk transaksi dengan TCASH! S&K Berlaku. Klik blj.co/tcashrabu,rabu blanja blanja com nikmat diskon spesial transaksi tcash laku klik blj co tcashrabu,0,normal,yudiwbs_gist,128,18,1,0,0,0,0.09375,sms
Hari Senin saatnya Nonton Hemat hanya 25ribu di Cinema XXI dgn TCASH TAP! Dptkan stiker TCASH TAP di graPARI terdekat. Info tsel.me/tappromo,Hari Senin saatnya Nonton Hemat hanya 25ribu di Cinema XXI dgn TCASH TAP! Dptkan stiker TCASH TAP di graPARI terdekat. Info tsel.me/tappromo,senin nonton hemat ribu cema xxi tcash tap dptkan stiker tcash tap grapari dekat info tsel me tappromo,0,normal,yudiwbs_gist,140,22,1,0,0,0,0.21428571428571427,sms
"HARI TERAKHIR! Kunjungi Galeri Smartfren skrng, buat kamu Andromax A 4G jd 99rb (nrml 649rb). Tunggu apa lagi?!Stok terbatas.sd 22Agt.S&K.Info888.DL46J","HARI TERAKHIR! Kunjungi Galeri Smartfren skrng, buat kamu Andromax A 4G jd 99rb (nrml 649rb). Tunggu apa lagi?!Stok terbatas.sd 22Agt.S&K.Info888.DL46J",kunjung galeri smartfren skrng andromax jd rb nrml rb tunggu stok batas sd agt info dl,0,normal,yudiwbs_gist,151,20,2,0,0,0,0.17880794701986755,sms
"Hayu dateng, mumpung ada ustad Fatih karim,beliau yg mengislamkan ustad Felix siaw","Hayu dateng, mumpung ada ustad Fatih karim,beliau yg mengislamkan ustad Felix siaw",hayu dateng mumpung ustad fatih karim beliau yg islam ustad felix siaw,0,normal,yudiwbs_gist,82,12,0,0,0,0,0.036585365853658534,sms
Hi! Ayo coba Grab untuk pemesanan taxi yang cepat dan aman. Klik: https://invite.grab.co/37aa4d,Hi! Ayo coba Grab untuk pemesanan taxi yang cepat dan aman. Klik: [URL],hi ayo coba grab mesan taxi cepat aman klik [url],0,normal,yudiwbs_gist,95,13,1,1,0,0,0.042105263157894736,sms
HOT PROMO! Dptkan EXTRA PULSA TSEL 50rb dg beli paket internet pertama kali di My Telkomsel App sjk 25 Agsts - 25 Sept. Cek detail paketnya di tsel.me/mytsel1,HOT PROMO! Dptkan EXTRA PULSA TSEL 50rb dg beli paket internet pertama kali di My Telkomsel App sjk 25 Agsts - 25 Sept. Cek detail paketnya di tsel.me/mytsel1,hot promo dptkan extra pulsa tsel rb dg beli paket internet my telkomsel app sjk agsts sept cek detail paket tsel me mytsel,0,normal,yudiwbs_gist,158,28,1,0,0,0,0.18354430379746836,sms
"HOT PROMO: Internetan kuota 1,2GB/30hr HANYA Rp 15ribu aja! Beli di *363*822#. Promo s.d 30Juni16. S&K","HOT PROMO: Internetan kuota 1,2GB/30hr HANYA Rp 15ribu aja! Beli di *363*822#. Promo s.d 30Juni16. S&K",hot promo internetan kuota gb hr rp ribu aja beli promo juni,0,normal,yudiwbs_gist,102,16,1,0,0,0,0.21568627450980393,sms
Ikuti JobFairActive & UjiKlyakanKerjaBerstifikat @PlasaTelkomMlg 9Feb13. dptkan platihan Intrview&Rekom kerja ke ribuan Ph. Info: www.indogetjob.com/085233334106,Ikuti JobFairActive & UjiKlyakanKerjaBerstifikat @PlasaTelkomMlg 9Feb13. dptkan platihan Intrview&Rekom kerja ke ribuan Ph. Info: [URL],ikut jobfairactive ujiklyakankerjaberstifikat plasatelkommlg feb dptkan platihan intrview rekom ribu ph info [url],0,normal,yudiwbs_gist,161,15,0,1,0,0,0.09937888198757763,sms
Internetan puas kapan aja buat kamu yang butuh kuota besar. Paket SUMO 30GB 30hari semua jaringan. Beli di *123*3*3#. Info 123. D956,Internetan puas kapan aja buat kamu yang butuh kuota besar. Paket SUMO 30GB 30hari semua jaringan. Beli di *123*3*3#. Info 123. D956,internetan puas aja butuh kuota paket sumo gb jaring beli info,0,normal,yudiwbs_gist,132,22,0,0,0,0,0.08333333333333333,sms
"Isi saldo TCASHmu  melalui jaringan ATM Bersama & ATM BCA! Lakukan transfer antar bank, Pilih bank TCASH (Kode bank 911). Gunakan No HP sbg no rekening tujuan.","Isi saldo TCASHmu melalui jaringan ATM Bersama & ATM BCA! Lakukan transfer antar bank, Pilih bank TCASH (Kode bank 911). Gunakan No HP sbg no rekening tujuan.",isi saldo tcashmu jaring atm atm bca laku transfer bank pilih bank tcash kode bank no hp sbg no rekening tuju,0,normal,yudiwbs_gist,159,27,1,0,0,0,0.1761006289308176,sms
"Isi ulang Kuota++ 3GB berhasil, dan kuota tlh ditambahkan. Nikmati juga BONUS NELPON ke semua Tri Rp10rb, cek bonus di *111*2# atau BimaTri.","Isi ulang Kuota++ 3GB berhasil, dan kuota tlh ditambahkan. Nikmati juga BONUS NELPON ke semua Tri Rp10rb, cek bonus di *111*2# atau BimaTri.",isi ulang kuota gb hasil kuota tlh nikmat bonus nelpon tri rp rb cek bonus bimatri,0,normal,yudiwbs_gist,140,23,0,0,0,0,0.14285714285714285,sms
Isi ulang Rp50000.0 berhasil. Kode transaksi 99100827288792. Cek *123*888# untuk promo RABU RAWIT & JUMAT BAIK buat semua Pelanggan AXIS!,Isi ulang Rp50000.0 berhasil. Kode transaksi [NOMOR_PANJANG]. Cek *123*888# untuk promo RABU RAWIT & JUMAT BAIK buat semua Pelanggan AXIS!,isi ulang rp hasil kode transaksi cek promo rabu rawit jumat axis [nomor_panjang],0,normal,yudiwbs_gist,137,20,1,0,1,0,0.19708029197080293,sms
Jalani ibadah Haji dg nyaman tnpa prlu ganti kartu lokal.Nikmati GRATIS 2menit/hr trima telp dr IndosatOoredoo&Internet UNLIMITED Rp30Rb/hari.Info: *122*1# PAI3,Jalani ibadah Haji dg nyaman tnpa prlu ganti kartu lokal.Nikmati GRATIS 2menit/hr trima telp dr IndosatOoredoo&Internet UNLIMITED Rp30Rb/hari.Info: *122*1# PAI3,jalan ibadah haji dg nyaman tnpa prlu ganti kartu lokal nikmat gratis menit hr trima telp dr indosatooredoo internet unlimited rp rb info pai,0,normal,yudiwbs_gist,160,20,0,0,0,0,0.16875,sms
"Jangan dikejar diskon berlari, beli RAWIT diskon datang sendiri.AYO isi ulang kartu AXIS kamu sekarang,dan pastikan besok ikutan promo Rabu RAWIT.Info838.LD279","Jangan dikejar diskon berlari, beli RAWIT diskon datang sendiri.AYO isi ulang kartu AXIS kamu sekarang,dan pastikan besok ikutan promo Rabu RAWIT.Info838.LD279",kejar diskon lari beli rawit diskon ayo isi ulang kartu axis pasti besok ikut promo rabu rawit info ld,0,normal,yudiwbs_gist,159,21,0,0,0,0,0.13836477987421383,sms
JANGAN LUPA kirim 50 SMS sd 16 Juni 2013 utk mendptkan Gratis 50 SMS ke sesame Indosat selama 2 hr (berlaku 1x selama periode prog). Info:100. US6,JANGAN LUPA kirim 50 SMS sd 16 Juni 2013 utk mendptkan Gratis 50 SMS ke sesame Indosat selama 2 hr (berlaku 1x selama periode prog). Info:100. US6,lupa kirim sms sd juni mendptkan gratis sms sesame indosat hr laku periode prog info us,0,normal,yudiwbs_gist,146,27,0,0,0,0,0.1506849315068493,sms
"Jangan sampai kalah Bro, games mu bisa terbantu dengan menambah koinmu, beli aja pakai pulsa, cek caranya di http://tsel.me/jajanonline","Jangan sampai kalah Bro, games mu bisa terbantu dengan menambah koinmu, beli aja pakai pulsa, cek caranya di [URL]",kalah bro games mu bantu tambah koin beli aja pakai pulsa cek [url],0,normal,yudiwbs_gist,135,19,0,1,0,0,0.014814814814814815,sms
"Jangan sampai kehabisan, HARI INI di Baskin Robbins Value Scoop cuma 35.000 lho! Tunjukkan SMS ini. S&K Berlaku. Promo *606#","Jangan sampai kehabisan, HARI INI di Baskin Robbins Value Scoop cuma 35.000 lho! Tunjukkan SMS ini. S&K Berlaku. Promo *606#",habis baskin robbins value scoop lho tunjuk sms laku promo,0,normal,yudiwbs_gist,124,20,1,0,0,0,0.16129032258064516,sms
"Jumat BAIK promo, BRONET 24Jam 1GB 30hr Rp10900 dan BRONET 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. SEGERA aktifkan paketnya melalui *123*888#.Info838.LD268","Jumat BAIK promo, BRONET 24Jam 1GB 30hr Rp10900 dan BRONET 4GB 60hr (24Jam 2GB + 00-06 2GB) Rp24900. SEGERA aktifkan paketnya melalui *123*888#.Info838.LD268",jumat promo bronet jam gb hr rp bronet gb hr jam gb gb rp aktif paket info ld,0,normal,yudiwbs_gist,157,23,0,0,0,0,0.24203821656050956,sms
"Kapan lg beli paket Flash mulai 1,3GB di MyTelkomsel dpt Extra PULSA Rp 50rb? Utk pembelian pertama sjk 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1","Kapan lg beli paket Flash mulai 1,3GB di MyTelkomsel dpt Extra PULSA Rp 50rb? Utk pembelian pertama sjk 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1",lg beli paket flash gb mytelkomsel extra pulsa rp rb beli sjk aug sept cek detail paket tsel me mytsel,0,normal,yudiwbs_gist,155,26,0,0,0,0,0.10967741935483871,sms
Karena kamu pelanggan setia kamu bisa tukarkan hp smartfrenmu dg Andromax E 4G LTE hny 859rb(nrml 999rb). Segera ke Galeri Smartfren,Karena kamu pelanggan setia kamu bisa tukarkan hp smartfrenmu dg Andromax E 4G LTE hny 859rb(nrml 999rb). Segera ke Galeri Smartfren,setia tukar hp smartfrenmu dg andromax lte hny rb nrml rb galeri smartfren,0,normal,yudiwbs_gist,132,21,0,0,0,0,0.07575757575757576,sms
"Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi www.indosatooredoo.com/4G","Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi [URL]",kartu lte aktif dapat kuota tambah sd gb konten tarik jaring hub info lokasi [url],0,normal,yudiwbs_gist,143,18,0,1,0,0,0.08391608391608392,sms
"Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D","Kesempatan LANGKA! Cuma buat kamu saja loh, Dapatkan 1 GB Cuma dengan RP 5000. Balas SMS ini dengan ketik Y10 s.d 15 November. Bonus berlaku 3 hari/ TL050D",sempat langka loh dapat gb rp balas sms ketik november bonus laku tl,0,normal,yudiwbs_gist,155,28,1,0,0,0,0.15483870967741936,sms
"Ketik FLASH<spasi>INFO kirim ke 33636 utk status paket kamu. Loopers! Dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id","Ketik FLASH INFO kirim ke 33636 utk status paket kamu. Loopers! Dptkan info tren anak muda, challenge & pembelian paket di loop.co.id & follow@loop_id",ketik flash info kirim status paket loopers dptkan info tren anak muda challenge beli paket loop co id follow loop id,0,normal,yudiwbs_gist,156,23,1,0,0,0,0.07692307692307693,sms
Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor,Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor,ketik maret rp rb bln lgs dptkan gb bonus gb internetan telp sms puas nomor,0,normal,yudiwbs_gist,145,26,1,0,0,0,0.2206896551724138,sms
"Khusus buat kamu yg doyan internetan! Cukup 10rb k, bs internetan slm 1 minggu (kuota 1,5 GB). Buruan ketik OKE ke 919. Pnwrn sd 30/09/2015 Khusus Nomor Ini.","Khusus buat kamu yg doyan internetan! Cukup 10rb k, bs internetan slm 1 minggu (kuota 1,5 GB). Buruan ketik OKE ke 919. Pnwrn sd 30/09/2015 Khusus Nomor Ini.",yg doyan internetan rb bs internetan slm minggu kuota gb buru ketik oke pnwrn sd nomor,0,normal,yudiwbs_gist,157,28,1,0,0,0,0.07643312101910828,sms
